data;fechamento;fechamento_ajustado
2025-02-28;392.70001220703125;392.70001220703125
2025-03-05;376.6499938964844;376.6499938964844
2025-03-06;370.70001220703125;370.70001220703125
2025-03-07;373.8999938964844;373.8999938964844
2025-03-10;367.95001220703125;367.95001220703125
2025-03-11;363.0;363.0
2025-03-12;364.010009765625;364.010009765625
2025-03-13;358.79998779296875;358.79998779296875
2025-03-14;362.0;362.0
2025-03-17;361.1000061035156;361.1000061035156
2025-03-18;356.95001220703125;356.95001220703125
2025-03-19;358.8999938964844;358.8999938964844
2025-03-20;359.20001220703125;359.20001220703125
2025-03-21;362.6499938964844;362.6499938964844
2025-03-24;371.0;371.0
2025-03-25;368.6499938964844;368.6499938964844
2025-03-26;366.45001220703125;366.45001220703125
2025-03-27;366.1499938964844;366.1499938964844
2025-03-28;359.8500061035156;359.8500061035156
2025-03-31;358.70001220703125;358.70001220703125
2025-04-01;358.5;358.5
2025-04-02;363.2099914550781;363.2099914550781
2025-04-03;339.8399963378906;339.8399963378906
2025-04-04;331.7799987792969;331.7799987792969
2025-04-07;334.3500061035156;334.3500061035156
2025-04-08;334.3999938964844;334.3999938964844
2025-04-09;356.1000061035156;356.1000061035156
2025-04-10;347.5;347.5
2025-04-11;351.5;351.5
2025-04-14;354.45001220703125;354.45001220703125
2025-04-15;355.75;355.75
2025-04-16;346.3999938964844;346.3999938964844
2025-04-17;343.75;343.75
2025-04-22;339.25;339.25
2025-04-23;343.8999938964844;343.8999938964844
2025-04-24;349.1000061035156;349.1000061035156
2025-04-25;351.3999938964844;351.3999938964844
2025-04-28;349.25;349.25
2025-04-29;350.6000061035156;350.6000061035156
2025-04-30;354.3500061035156;354.3500061035156
2025-05-02;360.0;360.0
2025-05-05;360.04998779296875;360.04998779296875
2025-05-06;358.54998779296875;358.54998779296875
2025-05-07;362.3399963378906;362.3399963378906
2025-05-08;359.54998779296875;359.54998779296875
2025-05-09;358.1000061035156;358.1000061035156
2025-05-12;372.20001220703125;372.20001220703125
2025-05-13;369.95001220703125;369.95001220703125
2025-05-14;371.95001220703125;371.95001220703125
2025-05-15;376.75;376.75
2025-05-16;378.3500061035156;378.3500061035156
2025-05-19;377.5400085449219;377.5400085449219
2025-05-20;377.54998779296875;377.54998779296875
2025-05-21;369.79998779296875;369.79998779296875
2025-05-22;370.79998779296875;370.79998779296875
2025-05-23;367.3999938964844;367.3999938964844
2025-05-26;371.7900085449219;371.7900085449219
2025-05-27;375.0;375.0
2025-05-28;376.8500061035156;376.8500061035156
2025-05-29;375.6499938964844;375.6499938964844
2025-05-30;378.79998779296875;378.79998779296875
2025-06-02;377.95001220703125;377.95001220703125
2025-06-03;377.1099853515625;377.1099853515625
